Timestamp,Open,High,Low,Close,Volume,Quantity
1645205100000,40188,40191.6,40110,40118.8,5.47703724,219926.25970203
1645205040000,40168,40223.9,40168,40190,1.10713322,44507.28062388
1645204980000,40184.1,40189.9,40158.1,40166,1.98208156,79632.27946867
1645204920000,40242,40248,40185,40185,2.78655711,112042.45618096
1645204860000,40301,40301,40228.1,40244,2.40968806,97014.54206583
1645204800000,40288,40327.9,40274.1,40306.6,1.33827408,53933.36396764
1645204740000,40250,40288,40249.7,40287.9,1.00055715,40289.52059043
1645204680000,40282.1,40346.3,40252,40252,5.11058268,205964.85437321
1645204620000,40158.1,40367.5,40158.1,40282.1,23.90570869,963333.18506307
1645204560000,40072,40189.1,40072,40158.1,5.52795078,221898.38320324
1645204500000,40140,40140,40041.7,40070,15.00419905,601310.09692136
1645204440000,40210,40210,40138.1,40140,15.75278247,632885.94453313
1645204380000,40210,40226,40200.1,40212,3.13399495,126037.60333905
1645204320000,40276,40281.9,40200,40208,4.0756629,163924.78292205
1645204260000,40286.4,40296,40271.7,40276.1,0.84971929,34231.02961286
1645204200000,40278.2,40296.8,40250,40286.4,3.62345775,145931.63247469
1645204140000,40244,40306,40243.9,40278.2,3.70388142,149215.86496062
1645204080000,40246.2,40261.9,40228,40242,1.78140497,71699.58215321
1645204020000,40200.5,40248,40195.1,40244,4.13391404,166220.55187691
1645203960000,40219.2,40219.2,40175.1,40200.6,2.0149698,80990.60083822
1645203900000,40056.3,40320,40056.2,40220,28.7853328,1159102.04640721
1645203840000,40070,40094,40056.1,40056.2,0.98621583,39515.05399647
1645203780000,40040,40100,40019.4,40070,1.8329115,73446.2986842
1645203720000,39970.6,40049.9,39960.1,40040.1,2.03125151,81253.06807874
1645203660000,40052,40052.1,39970.9,39970.9,1.29641301,51871.97250533
1645203600000,39937.3,40069.9,39937.3,40053.9,8.59909481,343773.38451364
1645203540000,39998,40009.9,39922.8,39930,9.75163929,389785.94636044
1645203480000,40088.3,40089.2,39954.6,39996,12.72494272,509276.32506944
1645203420000,40164,40164,40074,40091.3,4.75136583,190544.56113511
1645203360000,40174,40189.9,40160,40165.9,1.4726154,59172.73033573
1645203300000,40181.9,40181.9,40133.3,40173.9,1.8861441,75720.13250587
1645203240000,40179.9,40208,40168,40182,2.82757906,113639.45937853
1645203180000,40170.6,40180,40150,40180,0.86992009,34935.61627694
1645203120000,40165.1,40181.9,40152.4,40170.7,2.62090251,105256.87717171
1645203060000,40166,40206.3,40140,40167.9,9.84948866,395731.4803234
1645203000000,40200,40238,40150,40166,4.29637479,172580.58586519
1645202940000,40256.1,40261.9,40185,40200.1,12.08166251,485921.91103691
1645202880000,40346,40346,40258,40258,5.34372656,215336.56374617
1645202820000,40324.1,40351.8,40312,40346,1.87732907,75712.91900097
1645202760000,40349.9,40360.7,40320.1,40324.1,0.5485814,22136.21200147
1645202700000,40314,40369,40296,40349.8,3.09863606,124971.14677198
1645202640000,40349.9,40355.9,40316,40316,2.19627278,88616.03140725
1645202580000,40380.8,40380.8,40320,40349.9,3.62338646,146235.55893747
1645202520000,40300.1,40380.8,40268.1,40380.8,7.76841735,313339.42296177
1645202460000,40303.8,40363.9,40294.1,40302,3.35341417,135261.20503717
1645202400000,40379.9,40388.8,40298.1,40303.8,6.47469412,261192.4382147
1645202340000,40310.1,40400,40310.1,40380,12.69229733,512197.43551336
1645202280000,40256,40399.9,40232.1,40310,10.13918351,408908.39009294
1645202220000,40239.9,40275,40228.1,40256.1,3.29694746,132699.12099759
1645202160000,40158.9,40240,40156.1,40239.9,4.50875329,181173.30774801
1645202100000,40208.9,40208.9,40144.5,40159.3,3.79417234,152390.90641817
1645202040000,40198,40241.9,40168.1,40208.9,4.13374242,166216.5267598
1645201980000,40236.2,40257.9,40178,40196,5.37822379,216323.30144392
1645201920000,40242,40333.1,40230.1,40236.3,15.60773275,628719.83495224
1645201860000,40150,40240,40150,40240,6.49945701,261264.94007531
1645201800000,40168,40168,40102,40150,5.45926313,219059.66397506
1645201740000,40138.8,40201.9,40138.8,40168.1,6.75030648,271145.26790798
1645201680000,40235.7,40235.7,40132.7,40142.7,5.15898715,207348.50887483
1645201620000,40299.5,40299.5,40226.1,40235.7,2.4829643,99957.80916082
1645201560000,40330.7,40450.3,40281.7,40298.3,19.21526952,776147.70449773
1645201500000,40218,40371.6,40216.1,40321.7,47.19842598,1902405.80545534
1645201440000,40191.6,40222,40168.1,40218.1,7.27331354,292346.72487441
1645201380000,40238.2,40240.4,40174.1,40193.9,13.03541391,524172.71621264
1645201320000,40137.1,40250,40136.6,40238.3,7.47575804,300619.46942525
1645201260000,40211.8,40264.5,40128,40140.4,28.25732296,1136158.80046205
1645201200000,40084.3,40253.5,40068,40211.8,38.48082585,1547001.82184854
1645201140000,40080.1,40139.9,40066,40084.3,8.01542502,321389.5727137
1645201080000,40102.1,40107.9,40079.7,40080.1,3.88223472,155640.130732
1645201020000,40118,40164,40102,40102,21.21948123,851719.45803702
1645200960000,40058,40130.9,40048.1,40118,28.83019849,1155665.1702749
1645200900000,39959.9,40128.4,39958,40058,88.38545009,3540989.39500083
1645200840000,39834,39966.6,39834,39961.9,20.8055231,830361.58041572
1645200780000,39823.9,39834,39794,39833.9,3.59817481,143250.95360005
1645200720000,39889.7,39903.9,39804,39823.9,22.72408918,905465.69026137
1645200660000,39772,39900,39762.4,39877.2,12.51730403,498596.00413684
1645200600000,39718,39793.1,39704,39770,35.92308279,1428060.35429878
1645200540000,39716,39748,39700,39717.9,6.67696292,265223.00686025
1645200480000,39787.3,39787.3,39663,39716,44.75125207,1777193.080549
1645200420000,39638,39792,39600.1,39790,44.27613929,1758066.56881699
1645200360000,39569.6,39755.2,39568.2,39638,44.0654316,1748564.47250438
1645200300000,39602,39612,39454,39557,60.679404,2397974.28528153
1645200240000,39655.4,39662.4,39552,39601.9,22.91473768,907220.33529311
1645200180000,39768.6,39768.6,39447.1,39655.3,110.93242687,4389121.85055958
1645200120000,39704.4,39791.9,39634.7,39770,23.85646991,947029.59669103
1645200060000,39788,39838,39687.3,39704.4,63.78030089,2535184.44684884
1645200000000,39829.8,39829.8,39750.1,39787.9,8.60526456,342302.34528982
1645199940000,39778.1,39846,39778.1,39829.9,1.7575897,70003.01559829
1645199880000,39796.8,39796.8,39766.1,39778.1,2.13353143,84867.82797476
1645199820000,39782,39810,39782,39796.8,2.4770432,98577.6927521
1645199760000,39768.2,39792,39744.1,39783.9,1.76106866,70029.68854004
1645199700000,39804.2,39830,39765.1,39765.1,3.71497949,147869.11382063
1645199640000,39808,39823.9,39800,39804.2,5.58968619,222514.89791283
1645199580000,39803.9,39858,39803.9,39812,3.33213583,132717.50702211
1645199520000,39804,39804,39786.8,39800.7,9.9719561,396916.67865933
1645199460000,39754,39809.6,39712.5,39803.9,19.98460145,795096.71668005
1645199400000,39775,39814.7,39752.1,39756,3.6270032,144311.53275869
1645199340000,39787.9,39787.9,39641.6,39775,39.07494787,1551315.34116486
1645199280000,39818,39818,39766,39783.2,3.68696191,146706.61649039
1645199220000,39870,39878,39816.1,39818.1,2.48608436,99093.58603336
1645199160000,39815,39871.9,39780.1,39869.9,9.3701573,373118.37497121
1645199100000,39882,39913.9,39800.1,39813.1,5.50065748,219221.26734539
1645199040000,39858,39881.9,39805.3,39881.9,10.25315902,408408.9847717
1645198980000,39868.1,39912,39858,39858,1.86308466,74308.58971129
1645198920000,39836.5,39912,39814.1,39870,20.19390888,804899.02814722
1645198860000,39730.3,39878,39730.3,39836.5,10.84465313,431767.0607937
1645198800000,39840.1,39848.1,39646.1,39730.2,28.17734446,1119191.17824431
1645198740000,39879.9,39909.9,39840,39840.1,12.14668261,484428.50816393
1645198680000,39808,39880,39790,39880,4.90441804,195361.9183217
1645198620000,39880,39880,39724.1,39808,42.709094,1698631.95723762
1645198560000,39845,39884,39790.6,39872,20.7986786,828402.6446679
1645198500000,39997.9,39997.9,39840,39845,61.14898513,2441032.85351968
1645198440000,39884.7,39999,39878.2,39997.9,21.43465683,856005.62806809
1645198380000,40031.1,40036.6,39850,39884.6,131.02316205,5232223.8535826
1645198320000,40133,40193.9,40017.3,40035.1,39.2779954,1573503.66633697
1645198260000,40140.4,40157.9,40084.2,40132.9,27.42316229,1100354.82445515
1645198200000,40280.1,40280.1,40140.4,40141.4,10.56827468,424833.53779561
1645198140000,40247.9,40292.3,40230,40280.1,2.96562905,119384.71093153
1645198080000,40285.9,40285.9,40238,40248,5.0605198,203683.38538104
1645198020000,40285.9,40350,40284.1,40285.5,5.79835473,233730.10339449
1645197960000,40302.3,40305.7,40259.1,40284,4.0754344,164168.10568733
1645197900000,40316.2,40316.2,40290.6,40302.3,11.12414645,448271.15925711
1645197840000,40373.8,40373.8,40304.8,40316.2,4.76191555,192086.15725328
1645197780000,40310.5,40373.8,40308.1,40373.8,21.91783072,883739.1734648
1645197720000,40384,40384,40306,40310.5,3.7224151,150171.4071421
1645197660000,40435.9,40455.9,40384,40384,2.78839152,112739.13423433
1645197600000,40415.7,40436,40383.7,40436,7.4470634,300876.41544897
1645197540000,40396,40415.7,40357.9,40414,7.4374038,300351.63999127
1645197480000,40427.9,40427.9,40396,40396,3.26759083,132048.85122838
1645197420000,40428,40442,40402.7,40428,7.23841007,292612.78724175
1645197360000,40502.1,40524,40428,40428.1,5.46858344,221512.91357019
1645197300000,40431.9,40585.9,40431.9,40511.3,7.77183864,314783.97024995
1645197240000,40422,40445.9,40412,40432,3.75546921,151870.27874674
1645197180000,40351.9,40438.6,40351.9,40424,8.28024315,334697.35886262
1645197120000,40341.9,40370.8,40334,40351.9,6.73426752,271685.74005312
1645197060000,40430,40447.1,40333.3,40341.8,9.01160597,363789.22652166
1645197000000,40430,40461.5,40416.1,40432,18.4768761,747230.1703387
1645196940000,40420.1,40430,40386.1,40430,5.29742941,214000.99409255
1645196880000,40461.9,40492.7,40412,40420.1,5.053568,204478.5105165
1645196820000,40420.1,40480,40375.4,40461.9,23.32873786,943129.25829122
1645196760000,40525.3,40525.3,40416,40420,8.40830585,340352.49943314
1645196700000,40582,40610.8,40524.9,40525.3,4.70930744,191089.50235398
1645196640000,40556,40602,40549.3,40582,3.66379724,148711.26266195
1645196580000,40571.9,40622,40544.3,40554,4.95049703,200921.39559609
1645196520000,40592,40595.9,40556.1,40572,11.70448931,474923.67144097
1645196460000,40634.7,40701.6,40592.1,40592.1,10.39482501,422665.59464143
1645196400000,40482,40806.7,40475.9,40634.7,189.61663426,7718889.44907823
1645196340000,40415.9,40482,40392.7,40482,37.35535114,1510813.48576002
1645196280000,40443.9,40516.3,40402,40415.9,16.64572042,673688.41713333
1645196220000,40307.9,40445,40295.4,40443.9,9.99526547,403650.23399605
1645196160000,40288.3,40475.5,40272.2,40306,49.0205259,1980318.82367272
1645196100000,40311.8,40340,40176.1,40288.2,27.49037296,1107427.63018229
1645196040000,40096.1,40341.2,40096.1,40311.7,53.43408965,2150639.91804847
1645195980000,39906,40140.4,39906,40096,23.24581656,930912.25103912
1645195920000,39866.9,39912,39846.1,39905.9,8.06281627,321481.46472359
1645195860000,39799.5,39888,39796.2,39867,7.56670325,301560.41838675
1645195800000,39756.1,39810,39756.1,39793,7.00281654,278599.28732996
1645195740000,39752.1,39764,39733.4,39756,6.53222919,259638.98785366
1645195680000,39785.3,39795,39734.1,39752,7.50752058,298538.69286162
1645195620000,39752.2,39796.7,39669.9,39785.2,24.06447897,955851.78535653
1645195560000,39686.3,39764,39686.2,39752.3,7.68663403,305286.18151248
1645195500000,39652.1,39730,39638.3,39688,11.45479654,454555.69999207
1645195440000,39710,39726,39650,39652.1,11.59550077,460186.20890374
1645195380000,39660,39736,39657.7,39708,15.89357275,631009.91435876
1645195320000,39766,39766,39660,39660.1,30.09552698,1195205.95830074
1645195260000,39828.9,39842.5,39717.6,39766.1,57.43664647,2284542.16378447
1645195200000,39920,39925.9,39828.9,39828.9,23.30067429,928926.69013006
1645195140000,39986,40004.1,39919.9,39920,9.76586116,390199.61958166
1645195080000,39920,40052.3,39920,39986,12.89228122,515952.84989662
1645195020000,39938.1,40014.4,39893.3,39920,35.13586178,1403637.31635295
1645194960000,40088,40088,39840,39938,270.49224341,10806201.52046577
1645194900000,40228.1,40246.7,40088.1,40088.1,16.77557729,673681.77627476
1645194840000,40336,40336,40226,40228,5.32498663,214370.22077899
1645194780000,40410.1,40424,40332.2,40338,6.35100643,256287.04544796
1645194720000,40410,40433.6,40400.1,40412,4.41733197,178502.77154189
1645194660000,40375.9,40437.5,40362.1,40410.1,3.22154398,130216.51763711
1645194600000,40362.1,40379.3,40343.9,40375.8,1.73828509,70155.19034744
1645194540000,40336.2,40374,40320.1,40362.1,7.74159337,312202.55997134
1645194480000,40312,40344,40309,40336.1,1.911077,77068.38377468
1645194420000,40328,40337.1,40286,40318,4.33824086,174873.86735692
1645194360000,40366.1,40366.1,40326.1,40326.7,0.87333221,35238.12546067
1645194300000,40322.1,40376,40322.1,40366,4.31688327,174211.34310399
1645194240000,40310,40323.8,40308,40322,1.07991287,43535.32348373
1645194180000,40315.4,40320,40310,40310,1.02526368,41338.23036047
1645194120000,40299.9,40323.9,40297.6,40317.9,0.49409151,19919.10376341
1645194060000,40306.1,40309.7,40290.2,40299.9,0.80791062,32559.64222123
1645194000000,40318,40334.2,40306.3,40306.3,0.98241114,39610.72970641
1645193940000,40336.9,40359.9,40318,40318.1,1.26256529,50923.80872154
1645193880000,40362.5,40373.9,40336.8,40336.9,1.12676963,45480.2476577
1645193820000,40410.1,40410.1,40362.5,40362.5,1.4758833,59601.30157272
1645193760000,40385.6,40414.2,40380.8,40410,0.57372447,23174.85552684
1645193700000,40386,40386.2,40375.1,40380.9,0.47646214,19238.94824478
1645193640000,40412,40412.1,40386,40386,4.22721657,170776.12115428
1645193580000,40400.5,40422.8,40400.5,40412.1,1.26181931,50992.23997457
1645193520000,40406,40413.7,40400.1,40400.5,1.23841444,50040.97605223
1645193460000,40424,40424,40394,40404,0.43439146,17550.9916746
1645193400000,40452.1,40460,40400.1,40424,2.67057669,107978.28124335
1645193340000,40472.7,40491.9,40454,40454,3.28799004,133090.09512957
1645193280000,40470.1,40482,40470.1,40471.9,0.36318041,14700.10097691
1645193220000,40470,40470.1,40470,40470,0.17561292,7107.05586544
1645193160000,40474.8,40477.9,40464.6,40470,1.25008328,50591.99772794
1645193100000,40470.8,40475,40450,40474.8,1.04293905,42205.96091267
1645193040000,40456.1,40474,40456.1,40470.8,1.37971776,55830.55276177
1645192980000,40448,40456.1,40439.4,40456.1,0.87573688,35423.03135229
1645192920000,40436,40449.9,40405.8,40448.1,1.96867225,79582.40056287
1645192860000,40427.9,40435.9,40383.9,40435.9,3.27532332,132359.21509809
1645192800000,40392.1,40427.9,40374,40427.8,0.87652061,35417.12423471
1645192740000,40383.9,40403.9,40383.9,40392,1.053973,42570.98895075
1645192680000,40392.5,40405.9,40379.2,40383.8,0.63002092,25448.93907704
1645192620000,40377.9,40394,40374.1,40393.9,1.11588997,45059.87752661
1645192560000,40412,40412,40376,40376.1,0.4203825,16981.52013803
1645192500000,40410,40449.7,40410,40412.1,1.50599257,60886.75821279
1645192440000,40404.5,40410.1,40396.3,40410.1,0.23066409,9318.94696181
1645192380000,40360.5,40428,40360.5,40404.5,3.26850877,132085.12846325
1645192320000,40355.9,40386,40334,40352.6,3.82923312,154551.80331755
1645192260000,40361.2,40368,40344,40355.9,0.83698606,33773.78545333
1645192200000,40393.9,40393.9,40358,40361.2,12.93337298,522112.02604834
1645192140000,40375.7,40394,40370,40394,0.92755172,37454.56711523
1645192080000,40393.1,40394,40370.6,40370.6,0.5738113,23173.3117238
1645192020000,40392.8,40404,40392.8,40393.1,1.03220485,41701.24026617
1645191960000,40411.3,40423.9,40392.8,40392.8,1.72716885,69803.3369928
1645191900000,40423.7,40423.7,40404,40410,1.28095533,51759.92028218
1645191840000,40406.4,40440,40406.4,40423.8,3.39744343,137354.57220324
1645191780000,40410,40411,40398,40406.5,0.69782559,28196.68056896
1645191720000,40395.9,40410,40384,40409.9,11.53312706,465929.56759271
1645191660000,40390,40401.9,40386.9,40396,1.30572518,52749.44198827
1645191600000,40392.5,40410.1,40370,40389.9,2.74688735,110925.56356128
1645191540000,40309.9,40407.9,40309.9,40394,10.44231975,421383.51261619
1645191480000,40289.9,40312,40286,40309.7,5.36386919,216194.00798633
1645191420000,40251.5,40300,40235.8,40289.9,4.82820652,194497.10719903
1645191360000,40259.8,40259.8,40230.6,40251.5,4.47641163,180171.85670839
1645191300000,40230.5,40260,40219.6,40259.8,4.91149446,197662.65983907
1645191240000,40216.1,40240,40216.1,40230.5,11.52837275,463817.62454634
1645191180000,40197.9,40226,40179.7,40216,2.00694748,80703.2896765
1645191120000,40250.1,40260,40186.8,40188.5,28.38420617,1141553.39455125
1645191060000,40309.9,40309.9,40250,40250,9.86559647,397402.63359797
1645191000000,40310,40318.8,40280,40309.8,13.51498775,544668.27048655
1645190940000,40310,40319.9,40310,40310,2.50205815,100869.93335195
1645190880000,40315.9,40342,40300.8,40308,11.94184854,481514.4101205
1645190820000,40246,40330.5,40200,40315.6,17.51834968,705593.40309488
1645190760000,40360.4,40360.4,40246,40246,31.56757372,1272195.44139326
1645190700000,40377.8,40377.9,40360.4,40360.5,2.06055449,83181.120501
1645190640000,40392.9,40395.9,40377.8,40377.9,3.0162412,121826.8424311
1645190580000,40400,40400.1,40384,40392.9,3.5532698,143543.28450079
1645190520000,40403.9,40404,40387.7,40400,3.61869297,146189.35849274
1645190460000,40417.9,40417.9,40378,40404,5.92326471,239290.66262154
1645190400000,40390.9,40418,40372.1,40418,8.61160555,347891.27339489
1645190340000,40416,40424,40386.5,40390.9,5.31210252,214686.77426131
1645190280000,40374,40416,40367,40415.9,13.86865908,559957.80100927
1645190220000,40388,40388,40356.7,40374,11.65172074,470393.86156809
1645190160000,40375.3,40394,40375.3,40388.1,11.93165979,481921.00436622
1645190100000,40383.4,40405.9,40375,40375.2,13.45186776,543350.29052468
1645190040000,40454,40454.1,40376.1,40383.5,14.91378522,602778.73722303
1645189980000,40440,40495,40440,40454,34.51769111,1396982.09180247
1645189920000,40361.7,40440,40349.7,40440,5.49155947,221847.49708548
1645189860000,40293.8,40379.9,40276.1,40358.7,37.49293212,1512607.01557012
1645189800000,40363.2,40363.2,40258,40297.6,13.67938309,551458.80480012
1645189740000,40511.5,40511.5,40360,40363.2,29.3711687,1187893.68710797
1645189680000,40452.4,40532.1,40452.4,40511.4,10.22074606,413969.64344611
1645189620000,40446,40452.4,40445.9,40452.3,0.43673934,17666.29937908
1645189560000,40440.6,40450,40440.6,40445.9,0.48392614,19573.30508936
1645189500000,40446,40450,40423.6,40440.6,1.22897012,49693.38189461
1645189440000,40429.7,40444,40406.1,40444,5.74713232,232302.30016232
1645189380000,40452.5,40452.5,40430,40430,5.13451251,207672.83871194
1645189320000,40453.9,40453.9,40448.1,40452.5,0.36049793,14582.95112815
1645189260000,40455.9,40464,40448,40453.9,2.95043892,119357.94275643
1645189200000,40440,40466,40440,40455.9,4.85686077,196490.60264582
1645189140000,40420.1,40438,40420,40438,1.47494468,59619.98630674
1645189080000,40430.1,40430.1,40420.1,40420.1,1.41289162,57121.69948367
1645189020000,40444.1,40447.8,40430,40430.1,1.45064424,58669.37568238
1645188960000,40440.1,40452,40428,40444.1,1.35115412,54637.12511593
1645188900000,40414.7,40456,40404.3,40440.1,3.38788842,136927.49693332
1645188840000,40444,40445.8,40380,40414.7,16.91284646,683536.12944561
1645188780000,40422.1,40453.7,40422,40446,2.98867246,120876.50465082
1645188720000,40419.9,40426.4,40419.9,40422,0.41192705,16651.22288439
1645188660000,40420,40424,40414,40420,7.22900303,292182.99625004
1645188600000,40406.2,40420,40406.2,40420,1.08316915,43768.93897449
1645188540000,40389.9,40430,40389.9,40406.1,5.10513078,206301.86285945
1645188480000,40350,40389.9,40350,40389.9,2.23750345,90327.9455167
1645188420000,40350,40350,40336,40350,11.23253331,453114.89598871
1645188360000,40388,40388,40340,40350,1.47099726,59367.37992904
1645188300000,40374,40390,40370.1,40386.9,0.18949535,7652.31291191
1645188240000,40355.4,40388,40355.4,40374,0.74439098,30055.24955026
1645188180000,40378.2,40378.2,40350.1,40355.4,0.46223114,18656.80511963
1645188120000,40378,40414,40378,40380,1.82236163,73636.5006358
1645188060000,40337.8,40378,40337.8,40378,0.53669041,21654.40679666
1645188000000,40330.1,40341.9,40314,40341.8,2.01216009,81161.80045822
1645187940000,40338,40352,40324.5,40331.9,0.93491118,37709.70453842
1645187880000,40348.2,40351.2,40312.1,40338,1.53109454,61746.46194923
1645187820000,40418,40418,40347.9,40352,1.75502438,70882.89451856
1645187760000,40439,40439,40420,40420,0.63551102,25694.85273019
1645187700000,40428,40439.1,40424.2,40439,0.26028438,10523.63667332
1645187640000,40432.8,40432.9,40428,40428,0.10071395,4072.00426451
1645187580000,40454,40454,40426,40432.8,1.96034879,79289.54217608
1645187520000,40428.2,40460,40428.2,40454,2.65887459,107534.93746533
1645187460000,40402,40428.2,40402,40428.2,3.08449139,124628.07330023
1645187400000,40414,40416.3,40396,40402.1,1.43073857,57813.8711334
1645187340000,40432.9,40441.9,40414,40414.1,3.7939929,153384.90535529
1645187280000,40411.8,40451.2,40411.8,40432.8,3.35513129,135631.82458548
1645187220000,40416,40416,40408.1,40411.8,0.32982825,13328.77828223
1645187160000,40430.4,40435,40418,40418,3.39363725,137212.45752138
1645187100000,40415.8,40440,40414.1,40430.5,4.25600148,172074.18469383
1645187040000,40406,40416.9,40404.1,40415.8,0.55425755,22400.65556551
1645186980000,40404.2,40410,40400,40408,0.78562235,31740.92989823
1645186920000,40410,40443.9,40404.1,40404.1,2.35587244,95219.37546916
1645186860000,40418.9,40419,40408.1,40410,0.40631956,16421.93904756
1645186800000,40469.4,40469.4,40411.2,40411.9,0.99845877,40374.7078979
1645186740000,40495.2,40495.3,40464,40471.3,1.21500968,49179.49558503
1645186680000,40460.1,40494,40450,40494,1.4074173,56948.30554444
1645186620000,40450,40485.2,40449.9,40462,1.2584345,50929.17290727
1645186560000,40507.9,40507.9,40446.1,40449.9,1.4078796,56964.73149883
1645186500000,40544.5,40544.5,40464.1,40506.8,3.93613955,159452.96592564
1645186440000,40396.1,40546.6,40396.1,40546.5,10.66150878,431875.80536033
1645186380000,40362,40467.9,40344.1,40396.1,13.03367333,526817.09191818
1645186320000,40357,40386,40357,40362.1,4.03584855,162940.86287602
1645186260000,40357.2,40370.8,40344,40357,1.22183454,49306.52584171
1645186200000,40329.3,40373.3,40329.3,40357.2,3.48887662,140799.98634136
1645186140000,40314,40344,40313.1,40327.9,5.48083908,220987.38271889
1645186080000,40292.1,40321.8,40292.1,40314.1,0.85564107,34490.3996009
1645186020000,40314.1,40336,40286.6,40292.1,5.03337793,202968.08854688
1645185960000,40314.8,40350,40280.1,40314,8.01380931,323060.0824976
1645185900000,40304,40314.9,40278,40314.9,6.0296893,242975.83544023
1645185840000,40211.9,40304,40200.1,40304,4.38729735,176594.96333381
1645185780000,40296,40316,40172.1,40211,73.24174599,2947743.1306033
1645185720000,40130,40331.3,40090,40296,101.74079429,4097535.96945147
1645185660000,40194,40198.1,40132,40132,12.90710995,518364.69481707
1645185600000,40183.2,40236.7,40183.1,40194.1,9.66925905,388797.64253335
1645185540000,40174,40194,40168.5,40183.1,3.70807794,148992.2533826
1645185480000,40129.1,40201.8,40101,40174.1,21.77852482,874716.22336054
1645185420000,40172.1,40193.4,40120.8,40129.1,7.97191892,320073.78976124
1645185360000,40211.9,40226.1,40170.9,40172.1,8.40847428,337992.72767648
1645185300000,40238,40242,40191.2,40210,7.1936893,289366.34358727
1645185240000,40226.2,40236,40201.3,40236,12.72667775,511800.54456872
1645185180000,40261,40267.3,40191.4,40226.2,10.08207491,405643.67297453
1645185120000,40338.1,40340,40258,40261,9.30907347,375422.0453594
1645185060000,40327.4,40367.1,40327.4,40338.1,1.5387045,62096.38461926
1645185000000,40334.2,40334.2,40275,40327.4,3.22466138,129956.11192826
1645184940000,40358,40372.1,40334,40338.9,0.5942588,23983.6135126
1645184880000,40334,40360.3,40326.1,40358,3.71292457,149798.30820031
1645184820000,40372.1,40372.1,40328,40333.9,2.20116775,88816.31035378
1645184760000,40360.8,40372.1,40332.6,40372.1,13.46031373,543143.75426478
1645184700000,40273.5,40375.4,40272.2,40360.9,9.94821341,401470.13614439
1645184640000,40250,40280,40249.9,40273.5,2.22722009,89691.08975541
1645184580000,40227.9,40256,40226,40250,2.99352999,120488.83865737
1645184520000,40172.1,40248.3,40172.1,40229.1,2.71145067,109032.04768925
1645184460000,40150,40193.9,40150,40172.1,13.39275577,537932.32224393
1645184400000,40217.3,40217.3,40105.3,40149.9,32.07856137,1287923.51590229
1645184340000,40232.3,40256,40217.4,40217.4,0.81704146,32874.09142469
1645184280000,40253.9,40258,40212.7,40232.3,4.92312832,198088.64195477
1645184220000,40254,40292,40253.9,40253.9,1.77684849,71550.81116404
1645184160000,40296.1,40296.1,40188,40254,17.86060792,718368.10354587
1645184100000,40335.8,40335.9,40236.8,40296.1,26.63352043,1072554.141782
1645184040000,40381.9,40381.9,40335.8,40335.8,1.9808044,79953.32411245
1645183980000,40380,40382,40376.1,40381.8,0.67016734,27060.13125371
1645183920000,40383.9,40390.6,40371.8,40382,1.46462058,59136.97660588
1645183860000,40402,40402,40380.1,40382,1.30046014,52537.53099654
1645183800000,40368.1,40402,40362.1,40402,2.17979557,88008.38540988
1645183740000,40377.9,40378,40360.2,40368,0.57529605,23224.00663483
1645183680000,40418.4,40418.4,40372,40377.9,3.93984423,159165.00078153
1645183620000,40412.4,40432,40412.4,40418.4,2.69550138,108958.46861327
1645183560000,40412.3,40419.2,40408.1,40412.3,0.82919254,33508.86135125
1645183500000,40392,40414,40392,40411.1,0.91047483,36789.414919
1645183440000,40378.2,40392,40378.2,40390.6,1.19201336,48143.85161073
1645183380000,40398,40414,40378.2,40378.2,1.55362204,62776.49392525
1645183320000,40359.8,40400,40279.7,40397.9,5.46564842,220469.75522722
1645183260000,40352,40376.9,40350.1,40359.8,2.29698814,92711.33328134
1645183200000,40362.1,40362.1,40314.1,40351.9,2.06643109,83351.12060286
1645183140000,40339.9,40374,40339.9,40364,1.44180157,58189.1283184
1645183080000,40384,40384,40284.1,40350.6,22.03082544,888413.43460765
1645183020000,40398,40408.2,40372.2,40383.9,3.26220986,131727.71916641
1645182960000,40461.2,40481.9,40390,40398,2.76094022,111712.09888755
1645182900000,40419.2,40469.9,40418.1,40461.1,1.96784085,79603.93706537
1645182840000,40357.1,40419.2,40357.1,40419.2,7.40063046,298993.24649896
1645182780000,40426,40426,40353.5,40357.1,8.28737289,334595.27037701
1645182720000,40417.9,40456.3,40417.8,40426.1,1.06765366,43183.81608219
1645182660000,40446.1,40446.1,40380,40417.1,9.64787952,389887.04634712
1645182600000,40500.1,40501.8,40446.1,40446.1,14.987829,606930.3979725
1645182540000,40469.9,40503.9,40440,40500.1,7.74405392,313318.31167609
1645182480000,40546.6,40546.6,40446.6,40468,18.4955064,749037.77826253
1645182420000,40600.5,40609.8,40535.1,40546.7,8.23401022,334116.61391464
1645182360000,40612,40630,40584.3,40600.5,28.34910893,1151095.34078092
1645182300000,40590.1,40642,40590.1,40612.1,9.54444055,387692.05824098
1645182240000,40664,40671.2,40590,40597.5,10.48755774,426150.3763871
1645182180000,40768,40768.1,40664,40664.1,8.07798772,328751.10910409
1645182120000,40766,40771.9,40764.3,40768.1,0.14108492,5751.7048587
1645182060000,40792.1,40792.1,40766.1,40766.1,1.09058272,44474.51441193
1645182000000,40790.1,40800.1,40790.1,40792.1,0.52813321,21543.94517111
1645181940000,40804,40804,40790,40790,0.22762803,9286.42483471
1645181880000,40817.8,40817.9,40804.1,40804.1,0.26904791,10980.8739007
